0,3728e862bc1a-Hudep2_ATAC,63c8c12bbd6d-Hudep2_D3_merged_CTCF.all,7cc13c8c96b4-Hudep2_BCL11A,205e5fa1f1a2-Hudep2_D0_GATA1.all,d129b3ac2b99-HUDEP2_LRF_CHIP,b7711f4c7ed3-Hudep2_D3_merged_GATA1.all,edffd978bf93-Hudep2_D3_merged_KLF1.all,acd1460e941b-Hudep2_D3_merged_LDB1.all,7453df490b6c-Hudep2_D3_merged_TAL1.all
chr2:60783499-60783500,14.1716,8.868160000000001,2.88184,6.065919999999999,12.9963,5.86567,8.30348,8.73507,3.9340800000000002
chr2:60783500-60783501,14.2102,8.87313,2.88184,6.06095,13.0062,5.88806,8.31965,8.743780000000001,3.93905
chr2:60783501-60783502,14.2525,8.87313,2.88433,6.05846,13.0174,5.9092,8.33831,8.743780000000001,3.94527
chr2:60783551-60783552,16.3582,8.87438,3.01119,5.93035,13.5734,6.96144,9.24502,8.72637,4.24378
chr2:60783552-60783553,16.3943,8.87313,3.01741,5.92662,13.5821,6.978860000000001,9.246269999999999,8.71393,4.24254
chr2:60783580-60783581,17.4042,8.83831,3.1915400000000003,5.82214,13.8259,7.466419999999999,9.281089999999999,8.36567,4.20771
chr2:60783583-60783584,17.5124,8.83458,3.2102,5.81095,13.852,7.518660000000001,9.28483,8.32836,4.2039800000000005
chr2:60783588-60783589,17.6928,8.82836,3.2412900000000002,5.79229,13.8955,7.60572,9.291039999999999,8.266169999999999,4.19776
chr2:60783591-60783592,17.801,8.82463,3.25995,5.78109,13.9216,7.657960000000001,9.294780000000001,8.228860000000001,4.194030000000001
chr2:60783597-60783598,18.0174,8.817160000000001,3.2972599999999996,5.75871,13.9739,7.76244,9.30224,8.15423,4.18657
chr2:60784361-60784362,179.595,9.38308,4.91294,9.26493,53.0435,15.8047,19.8619,5.04229,5.07338
chr2:60784364-60784365,183.109,9.40174,4.97264,9.3806,53.2338,15.8532,19.9552,5.06841,5.07711
chr2:60784411-60784412,230.59599999999998,9.6704,5.7102,11.2425,55.7363,16.2575,21.2251,5.565919999999999,5.051
chr2:60784460-60784461,247.072,9.89303,5.7301,13.2388,55.9714,15.4739,21.5871,6.38433,4.7748800000000005
chr2:60784637-60784638,102.935,10.3881,3.5932800000000005,12.7799,34.2313,12.454,14.3893,7.12438,5.49751
chr2:60784639-60784640,101.244,10.3756,3.5684099999999996,12.7052,33.9602,12.4415,14.3197,7.104480000000001,5.51741
chr2:60784641-60784642,99.5522,10.3632,3.5435300000000005,12.6306,33.6891,12.4291,14.25,7.08458,5.53731
chr2:60784646-60784647,95.3234,10.3321,3.4813400000000003,12.444,33.0112,12.398,14.0759,7.03483,5.58706
chr2:60784647-60784648,94.4776,10.3259,3.4689099999999997,12.4067,32.8756,12.3918,14.040999999999999,7.0248800000000005,5.59701
chr2:60784694-60784695,68.2413,9.70025,2.93781,10.5398,28.3532,11.7612,13.2226,6.44652,5.9005
chr2:60784709-60784710,62.5323,9.45647,2.84328,10.0547,27.3147,11.3694,13.102,6.29229,5.93657
chr2:60784722-60784723,59.0075,9.2301,2.79478,9.699,26.6356,10.949000000000002,13.0697,6.1791,5.93657
chr2:60784723-60784724,58.7363,9.21269,2.79104,9.67164,26.5833,10.9167,13.0672,6.1704,5.93657
chr2:60788099-60788100,149.343,53.3408,0.75,9.16915,16.7525,6.36194,13.7388,5.56219,4.37438
chr2:60792761-60792762,94.1853,52.7799,1.07338,1.7375599999999998,9.57338,5.4676599999999995,7.33085,2.95149,3.8345800000000003
chr2:60792771-60792772,97.7923,54.0858,1.13557,1.72512,9.63557,5.604480000000001,7.1318399999999995,3.01368,3.9092
chr2:60792845-60792846,103.76899999999999,56.3943,1.6529900000000002,1.85945,9.81219,5.93657,5.655469999999999,3.92786,4.29229
chr2:60809100-60809101,394.228,154.667,2.1791,5.75124,29.9241,6.62935,23.0498,9.85323,10.4988
chr2:60809103-60809104,391.746,155.01,2.1417900000000003,5.76244,29.9167,6.67413,23.046,9.76741,10.5286
chr2:60809104-60809105,390.91900000000004,155.124,2.12935,5.76617,29.9142,6.68905,23.0448,9.73881,10.5386
chr2:60816413-60816414,36.4988,5.20522,1.02239,8.685319999999999,10.5249,9.17164,9.72388,3.77985,1.21517
chr2:60816421-60816422,37.852,5.10572,0.9626870000000001,8.685319999999999,10.5448,9.4602,9.78358,3.79975,1.19527
chr2:60816475-60816476,42.0709,4.46393,0.559701,8.49502,10.1057,10.7761,9.932839999999999,3.64925,1.06095
chr2:60816482-60816483,41.9055,4.3855699999999995,0.507463,8.442789999999999,9.96642,10.8545,9.91542,3.58831,1.0435299999999998
chr2:60816483-60816484,41.8818,4.37438,0.5,8.435319999999999,9.94652,10.8657,9.912939999999999,3.5796,1.04104
chr2:60816484-60816485,41.8582,4.363180000000001,0.492537,8.42786,9.92662,10.8769,9.91045,3.5709,1.03856
chr2:60816486-60816487,41.8109,4.3408,0.477612,8.412939999999999,9.88682,10.8993,9.90547,3.5534800000000004,1.03358
chr2:60816487-60816488,41.7873,4.3296,0.470149,8.40547,9.86692,10.9104,9.902989999999999,3.5447800000000003,1.03109
chr2:60816492-60816493,41.6692,4.273630000000001,0.43283599999999994,8.368160000000001,9.76741,10.9664,9.89055,3.50124,1.0186600000000001
chr2:60816493-60816494,41.6455,4.26244,0.42537299999999995,8.3607,9.74751,10.9776,9.888060000000001,3.49254,1.01617
chr2:60816494-60816495,41.6219,4.25124,0.41791000000000006,8.35323,9.72761,10.9888,9.88557,3.48383,1.01368
chr2:60816495-60816496,41.5983,4.24005,0.410448,8.34577,9.70771,11.0,9.88308,3.4751199999999995,1.01119
chr2:60823766-60823767,253.06,5.64428,5.03483,16.0721,16.8856,41.3818,18.3458,16.597,24.8184
chr2:60869631-60869632,44.0299,51.6953,0.023631799999999998,5.0796,11.2749,1.17289,4.30473,6.24005,2.52239
chr2:60901816-60901817,288.444,51.5709,1.3134299999999999,5.68532,15.5299,2.20896,7.126869999999999,5.1704,5.66667
chr2:60901817-60901818,290.272,51.7463,1.33582,5.68159,15.550999999999998,2.2027400000000004,7.145519999999999,5.15423,5.70274
chr2:60901828-60901829,310.384,53.6754,1.58209,5.64055,15.7836,2.13433,7.35075,4.976369999999999,6.0995
chr2:60901835-60901836,323.183,54.903,1.7388099999999997,5.6144300000000005,15.9316,2.0908,7.481339999999999,4.863180000000001,6.35199
chr2:60901898-60901899,370.405,59.4403,3.27363,4.95522,16.1803,1.81965,8.83831,4.38806,8.68657
chr2:60901899-60901900,370.832,59.4813,3.29851,4.9427900000000005,16.1791,1.81592,8.8607,4.3830800000000005,8.72388
chr2:61068087-61068088,10.0585,3.5746300000000004,2.3408,3.3159199999999998,3.1592,1.62438,1.53607,4.07836,0.689055
chr2:61068192-61068193,8.77239,2.8519900000000002,2.30348,4.1903,3.4552199999999997,1.09204,3.33085,4.64925,0.446517
chr2:61076442-61076443,11.9639,2.23259,0.0,2.11443,4.90423,2.77488,6.004980000000001,2.6629400000000003,1.5634299999999999
chr2:61076452-61076453,12.7139,2.2549799999999998,0.00746269,2.12065,4.87438,2.8097,6.06841,2.8296,1.56965
chr2:61076570-61076571,14.7736,2.5,0.477612,2.25622,5.51866,2.2313400000000003,6.39925,6.41791,1.7487599999999999
chr2:61076571-61076572,14.7239,2.5,0.482587,2.2624400000000002,5.52861,2.22139,6.4005,6.44154,1.7487599999999999
chr2:61076581-61076582,14.2264,2.5,0.532338,2.32463,5.6281099999999995,2.12189,6.41294,6.677860000000001,1.7487599999999999
chr2:61076590-61076591,13.7786,2.5,0.577114,2.3806,5.7176599999999995,2.03234,6.42413,6.89055,1.7487599999999999
chr2:61076595-61076596,13.5299,2.5,0.6019899999999999,2.41169,5.76741,1.98259,6.43035,7.008710000000001,1.7487599999999999
chr2:61076597-61076598,13.4303,2.5,0.6119399999999999,2.42413,5.78731,1.96269,6.432840000000001,7.055969999999999,1.7487599999999999
chr2:61112121-61112122,19.2973,9.55348,4.78731,10.3831,12.7699,7.67289,7.4092,7.85697,3.7139300000000004
chr2:61112127-61112128,20.5361,9.62065,4.83209,10.5249,12.8445,7.7027399999999995,7.521139999999999,7.78234,3.66915
chr2:61112128-61112129,20.7425,9.631839999999999,4.83955,10.5485,12.857000000000001,7.7077100000000005,7.5398,7.7699,3.66169
chr2:61112129-61112130,20.949,9.64303,4.84701,10.5721,12.8694,7.712689999999999,7.55846,7.757460000000001,3.65423
chr2:61112252-61112253,40.3818,9.24254,5.79975,11.3433,13.9614,8.67662,10.7251,7.0398,3.2475099999999997
chr6:135373035-135373036,84.7114,8.342039999999999,2.2412900000000002,17.8109,19.2413,13.2313,13.4005,8.40174,7.981339999999999
chr6:135373044-135373045,88.4726,8.442789999999999,2.36443,18.0796,19.051,13.5112,13.5012,8.31219,7.992539999999999
chr6:135373045-135373046,88.8905,8.45398,2.37811,18.1095,19.0299,13.5423,13.5124,8.30224,7.99378
chr6:135373046-135373047,89.3085,8.46517,2.3917900000000003,18.1393,19.0087,13.5734,13.5236,8.29229,7.995019999999999
chr6:135373047-135373048,89.7264,8.47637,2.40547,18.1692,18.9876,13.6045,13.5348,8.28234,7.99627
chr6:135373054-135373055,91.5647,8.601989999999999,2.51741,18.2935,18.8371,13.7848,13.6281,8.2699,7.9577100000000005
chr6:135375445-135375446,229.986,23.7002,3.4801,18.6928,61.2376,21.6107,48.4328,23.3085,11.9527
chr6:135375472-135375473,266.17400000000004,24.2301,3.83955,20.2002,66.1915,24.1679,54.1256,25.2264,12.8545
chr6:135375473-135375474,267.474,24.2463,3.8519900000000002,20.2562,66.3769,24.2687,54.3383,25.2973,12.8893
chr6:135375474-135375475,268.774,24.2624,3.8644300000000005,20.3122,66.5622,24.3694,54.551,25.3682,12.9241
chr6:135375476-135375477,271.373,24.2948,3.8893,20.4241,66.9328,24.5709,54.9764,25.51,12.9938
chr6:135375498-135375499,299.968,24.6505,4.16294,21.6555,71.01,26.7873,59.6555,27.0697,13.76
chr6:135375506-135375507,307.08799999999997,24.607,4.1927900000000005,22.0771,72.357,27.9502,61.3134,27.5124,14.1206
chr6:135375507-135375508,307.857,24.5958,4.194030000000001,22.1269,72.5174,28.0995,61.5137,27.5634,14.1667
chr6:135375527-135375528,323.23,24.3719,4.21891,23.1219,75.7264,31.0846,65.5187,28.5833,15.0871
chr6:135375536-135375537,330.148,24.2711,4.2301,23.5697,77.1704,32.4279,67.3209,29.0423,15.5012
chr6:135376009-135376010,1812.42,32.9328,51.0647,45.2114,82.7662,124.705,315.923,31.4863,35.9279
chr6:135376055-135376056,1792.65,31.6468,50.8868,42.0062,78.6132,111.295,321.382,30.4279,37.597
chr6:135376477-135376478,627.97,20.7388,9.32463,14.2512,51.7736,28.3744,77.4677,14.7425,22.357
chr6:135376527-135376528,672.7439999999999,21.2027,9.74254,14.0498,49.5037,28.5236,64.9826,11.9627,21.8022
chr6:135376544-135376545,681.307,21.1816,9.74254,14.1555,48.7002,28.9888,60.9652,11.2015,21.5697
chr6:135395074-135395075,292.04200000000003,16.1617,3.7102,57.8918,37.2674,93.1306,49.0249,29.2823,28.4502
chr6:135395075-135395076,294.189,16.1505,3.7313400000000003,58.2463,37.3495,93.7114,49.2413,29.4378,28.6604
chr6:135395076-135395077,296.336,16.1393,3.7524900000000003,58.6007,37.4316,94.2923,49.4577,29.5933,28.8706
chr6:135395716-135395717,81.5485,16.7699,2.6306,37.7724,27.7985,45.9739,42.6679,22.3321,18.9764
chr6:135395717-135395718,81.3831,16.745,2.6306,37.6219,27.7786,45.6654,42.4888,22.2077,18.8682
chr6:135395726-135395727,79.8943,16.5211,2.6306,36.2674,27.5995,42.8893,40.8769,21.0883,17.8943
chr6:135396287-135396288,111.735,45.9776,3.81219,19.3557,33.2201,19.3122,33.7127,17.99,9.79851
chr6:135396298-135396299,118.91799999999999,47.2226,3.7027400000000004,18.9863,33.7811,18.9291,33.3022,17.8806,9.648010000000001
chr6:135396360-135396361,137.811,46.7674,3.02488,15.9925,33.7027,16.0261,30.8694,15.1517,8.63433
chr6:135396364-135396365,137.512,46.4092,3.00995,15.7786,33.5037,15.8022,30.7699,14.9279,8.544780000000001
chr6:135408716-135408717,50.4577,15.0361,4.83333,9.22512,22.755,3.8134300000000003,6.812189999999999,9.708960000000001,3.60572
chr6:135408724-135408725,50.2886,15.1157,4.72388,9.36443,22.6754,3.90299,7.051,9.62935,3.59577
chr6:135409145-135409146,51.5634,8.76119,2.6231299999999997,6.19652,14.1318,4.2823400000000005,13.2338,12.6356,5.99876
chr6:135409152-135409153,52.3507,8.67786,2.62189,6.20771,14.046,4.32711,13.3147,12.658,5.97886
chr6:135409180-135409181,54.5448,8.53856,2.5870599999999997,6.41667,13.8371,4.50124,13.4192,12.4142,5.7699
chr6:135410147-135410148,160.076,19.7351,4.69652,7.83458,20.5746,12.0386,21.8109,14.0622,9.73632
chr6:135410173-135410174,152.424,21.4602,4.74627,7.33955,21.9813,12.1505,21.8147,14.2711,10.2774
chr6:135410178-135410179,150.64600000000002,21.796,4.75871,7.24005,22.255,12.1692,21.8147,14.3147,10.3769
chr6:135410620-135410621,361.905,130.157,13.6978,34.546,37.7301,92.0896,41.9005,52.3271,37.0286
chr6:135410621-135410622,363.039,130.066,13.7201,34.5311,37.7177,92.1816,41.9353,52.3657,37.0547
chr6:135410623-135410624,365.305,129.884,13.7649,34.5012,37.6928,92.3657,42.005,52.4428,37.107
chr6:135410639-135410640,383.434,128.43200000000002,14.1231,34.2624,37.4938,93.8383,42.5622,53.0597,37.5249
chr6:135410650-135410651,395.184,127.307,14.3433,34.0697,37.3433,94.7836,42.9341,53.4328,37.7935
chr6:135410653-135410654,394.333,126.345,14.2724,33.8644,37.2276,94.6007,42.9677,53.2799,37.7711
chr6:135410654-135410655,394.05,126.024,14.2488,33.796,37.1891,94.5398,42.9789,53.2289,37.7637
chr6:135410655-135410656,393.76599999999996,125.70299999999999,14.2251,33.7276,37.1505,94.4789,42.99,53.1779,37.7562
chr6:135410657-135410658,393.199,125.061,14.1779,33.5908,37.0734,94.35700000000001,43.0124,53.0759,37.7413
chr6:135410684-135410685,385.542,116.397,13.5398,31.7438,36.0323,92.7114,43.3147,51.699,37.5398
chr6:135410691-135410692,383.55699999999996,114.15,13.3744,31.2649,35.7624,92.2848,43.393,51.342,37.4876
chr6:135410694-135410695,382.70599999999996,113.18799999999999,13.3035,31.0597,35.6468,92.102,43.4266,51.1891,37.4652
chr6:135412138-135412139,69.852,11.5062,2.38682,9.38557,26.351999999999997,9.111939999999999,11.0883,8.577110000000001,6.787310000000001
chr6:135412141-135412142,71.352,11.5846,2.36816,9.31841,26.5199,9.11567,11.0808,8.55846,6.8097
chr6:135412142-135412143,71.852,11.6107,2.36194,9.29602,26.5759,9.11692,11.0784,8.55224,6.81716
chr6:135412147-135412148,74.352,11.7413,2.33085,9.18408,26.8557,9.12313,11.0659,8.521139999999999,6.854480000000001
chr6:135412148-135412149,74.852,11.7674,2.32463,9.16169,26.9117,9.12438,11.0634,8.51493,6.86194
chr6:135412151-135412152,76.357,11.8296,2.31592,9.101989999999999,27.055999999999997,9.10945,11.0473,8.51244,6.8669199999999995
chr6:135412174-135412175,87.5709,12.1443,2.31592,8.7301,27.9714,8.8806,10.847000000000001,8.62687,6.8097
chr6:135414889-135414890,365.5,10.4129,57.3644,45.2388,40.6057,83.4366,80.3532,27.2861,27.209
chr6:135418387-135418388,447.806,15.1356,18.6119,121.66799999999999,44.342,147.501,209.167,82.4614,91.9279
chr6:135418394-135418395,461.98900000000003,15.1356,19.1343,124.55799999999999,44.3856,151.907,215.78400000000002,84.4465,94.4005
chr6:135418405-135418406,479.80699999999996,15.2488,19.8831,128.351,44.2799,158.141,226.34,87.3271,97.7985
chr6:135418415-135418416,491.38699999999994,15.4602,20.4677,130.975,44.0187,162.917,235.643,89.6157,100.29899999999999
chr6:135418416-135418417,492.545,15.4813,20.5261,131.238,43.9925,163.394,236.57299999999998,89.8445,100.54899999999999
chr6:135418460-135418461,534.509,16.4751,23.0547,141.851,42.8396,183.343,278.453,99.5771,111.015
chr6:135418464-135418465,535.5880000000001,16.5846,23.2637,142.507,42.7301,184.796,282.423,100.338,111.771
chr6:135418465-135418466,535.8580000000001,16.6119,23.3159,142.672,42.7027,185.15900000000002,283.415,100.529,111.96
chr6:135419592-135419593,421.097,13.3172,5.59328,19.4801,30.8644,61.3818,51.208999999999996,33.1455,37.0336
chr6:135419599-135419600,431.501,13.3694,5.73259,19.4975,30.7512,61.8607,51.9142,33.3371,37.3905
chr6:135422278-135422279,33.9229,6.52985,2.95896,4.64179,14.4341,2.31468,7.636819999999999,5.65299,3.55597
chr6:135422279-135422280,33.9739,6.49378,2.96393,4.63806,14.4316,2.31468,7.62189,5.67786,3.56219
chr6:135424144-135424145,24.857,4.42164,2.33085,3.99378,12.7587,5.95149,7.53856,10.3445,6.55348
chr6:135424146-135424147,25.2948,4.42662,2.34577,3.9962699999999995,12.7338,5.96891,7.54851,10.2898,6.578360000000001
chr6:135424292-135424293,39.9502,3.11318,1.27239,4.92662,14.5261,6.64677,10.1866,8.71517,7.2027399999999995
chr6:135424301-135424302,39.1903,2.97637,1.17662,5.02861,14.7139,6.667910000000001,10.3197,8.672889999999999,7.247510000000001
chr6:135424302-135424303,38.9838,2.96144,1.16791,5.04478,14.7338,6.657960000000001,10.3271,8.66542,7.24627
chr6:135424303-135424304,38.7774,2.94652,1.1592,5.06095,14.7537,6.64801,10.3346,8.657960000000001,7.245019999999999
chr6:135426579-135426580,13.459000000000001,7.36194,1.9514900000000002,6.726369999999999,15.7749,4.14925,6.41294,5.58706,4.23881
chr6:135426620-135426621,16.4129,8.22761,2.23259,7.10945,16.796,5.50373,5.33831,5.97264,4.16045
chr6:135426639-135426640,17.7836,8.55846,2.4452700000000003,7.15672,17.245,6.14179,4.84204,6.23259,4.136819999999999
chr6:135426648-135426649,18.4328,8.71517,2.54602,7.1791,17.4577,6.444030000000001,4.60697,6.35572,4.12562
chr6:135426651-135426652,18.5609,8.73756,2.57836,7.17289,17.5162,6.52736,4.53607,6.40672,4.10945
chr6:135426682-135426683,19.0622,8.66045,2.88682,6.9801,17.9017,7.18284,3.95771,6.9850699999999994,3.83955
chr6:135429989-135429990,11.0535,5.7699,1.1082100000000001,17.3408,17.0162,6.31468,12.6206,8.51741,3.7537300000000005
chr6:135430027-135430028,13.0634,5.69154,1.90547,18.7276,17.9677,6.805969999999999,12.8918,8.65672,3.4813400000000003
chr6:135430034-135430035,13.3856,5.69154,2.0709,18.9453,18.1505,6.88433,12.944,8.66542,3.4291
chr6:135430036-135430037,13.4776,5.69154,2.11816,19.0075,18.2027,6.90672,12.959000000000001,8.667910000000001,3.4141800000000004
chr6:135430039-135430040,13.6157,5.69154,2.18905,19.1007,18.2811,6.9403,12.9813,8.67164,3.3917900000000003
chr6:135430040-135430041,13.6617,5.69154,2.2126900000000003,19.1318,18.3072,6.95149,12.9888,8.672889999999999,3.3843300000000003
chr6:135430041-135430042,13.7077,5.69154,2.23632,19.1629,18.3333,6.962689999999999,12.9963,8.67413,3.37687
chr6:135430042-135430043,13.7537,5.69154,2.25995,19.194000000000003,18.3595,6.97388,13.0037,8.67537,3.3694
chr6:135430045-135430046,13.8918,5.69154,2.33085,19.2873,18.4378,7.007460000000001,13.0261,8.6791,3.34701
chr6:135431506-135431507,1311.61,22.0137,109.229,248.97799999999998,67.1443,313.58299999999997,115.178,131.34,183.838
chr6:135431508-135431509,1307.17,22.0187,108.617,249.127,67.1567,314.019,115.43700000000001,131.546,184.239
chr6:135431563-135431564,1144.58,21.9316,88.1729,247.827,66.6853,319.014,120.351,133.685,190.588
chr6:135431564-135431565,1139.4,21.9179,87.6007,247.502,66.6318,318.715,120.31700000000001,133.52700000000002,190.44299999999998
chr6:135431566-135431567,1129.04,21.8905,86.4565,246.85299999999998,66.5249,318.118,120.25,133.211,190.15200000000002
chr6:135431574-135431575,1087.59,21.7811,81.8794,244.25599999999997,66.097,315.73,119.98100000000001,131.94799999999998,188.988
chr6:135449819-135449820,91.5771,9.25124,8.00746,8.02239,23.6095,3.9477599999999997,17.5199,6.69652,3.0124400000000002
chr6:135449821-135449822,92.5398,9.29602,8.047260000000001,8.02488,23.6269,3.9552199999999997,17.592,6.671639999999999,3.0199
chr6:135449825-135449826,94.4652,9.38557,8.12687,8.02985,23.6617,3.97015,17.7363,6.62189,3.03483
chr6:135449826-135449827,94.9465,9.407960000000001,8.14677,8.031089999999999,23.6704,3.9738800000000003,17.7724,6.60945,3.03856
chr6:135449827-135449828,95.4279,9.43035,8.16667,8.03234,23.6791,3.97761,17.8085,6.597010000000001,3.04229
chr6:135449836-135449837,99.76,9.631839999999999,8.34577,8.04353,23.7575,4.01119,18.1331,6.4850699999999994,3.07587
chr6:135449895-135449896,115.531,10.6716,8.332089999999999,7.94652,24.444000000000003,4.40423,19.7512,5.9751199999999995,3.6355699999999995
chr6:135449896-135449897,115.735,10.6878,8.32587,7.944030000000001,24.4565,4.41169,19.7761,5.9676599999999995,3.6467699999999996
chr6:135453636-135453637,25.393,8.80224,2.4204,7.60323,19.8159,4.7699,6.661689999999999,11.2363,5.14428
chr6:135453747-135453748,31.6468,8.592039999999999,4.93159,8.29602,18.6716,5.3644300000000005,7.247510000000001,10.0336,5.25
chr6:135465982-135465983,401.616,35.6269,5.2935300000000005,14.6679,29.0398,21.5684,26.8657,16.75,8.672889999999999
chr6:135465984-135465985,406.006,36.1915,5.33085,14.6978,29.1343,21.7301,26.9378,16.7998,8.702739999999999
chr6:135466030-135466031,463.87800000000004,52.0162,5.8495,14.8557,31.3943,25.005,28.643,17.6405,9.46766
chr6:135466038-135466039,470.11699999999996,55.0012,5.9092,14.8358,31.7923,25.5323,28.9415,17.76,9.60697
chr6:135466039-135466040,470.897,55.3744,5.91667,14.8333,31.842,25.5983,28.9789,17.7749,9.62438
chr6:135466259-135466260,202.498,167.93400000000003,2.60697,13.9988,37.1741,23.0721,31.8881,13.8619,9.07836
chr6:135466260-135466261,201.84099999999998,168.114,2.59826,13.9925,37.1866,23.0348,31.8383,13.8595,9.067160000000001
chr6:135466269-135466270,195.93,169.738,2.5199,13.9366,37.2985,22.699,31.3905,13.8371,8.96642
chr6:135466271-135466272,194.61700000000002,170.09799999999998,2.5024900000000003,13.9241,37.3234,22.6244,31.291,13.8321,8.94403
chr6:135466273-135466274,193.303,170.459,2.48507,13.9117,37.3483,22.5498,31.1915,13.8271,8.92164
chr6:135466276-135466277,191.333,171.0,2.45896,13.892999999999999,37.3856,22.4378,31.0423,13.8197,8.888060000000001
chr6:135466278-135466279,190.02,171.361,2.4415400000000003,13.8806,37.4104,22.3632,30.9428,13.8147,8.86567
chr6:135466279-135466280,189.363,171.541,2.43284,13.8744,37.4229,22.3259,30.893,13.8122,8.85448
chr6:135466283-135466284,186.736,172.262,2.3980099999999998,13.8495,37.4726,22.1766,30.694000000000003,13.8022,8.8097
chr6:135466284-135466285,186.08,172.44299999999998,2.3893,13.8433,37.4851,22.1393,30.6443,13.7998,8.79851
chr6:135466288-135466289,183.453,173.16400000000002,2.35448,13.8184,37.5348,21.99,30.4453,13.7898,8.753730000000001
chr6:135466292-135466293,180.826,173.886,2.31965,13.7935,37.5846,21.8408,30.2463,13.7799,8.708960000000001
chr6:135466298-135466299,176.886,174.968,2.26741,13.7562,37.6592,21.6169,29.9478,13.7649,8.64179
chr6:135466353-135466354,143.632,167.28400000000002,2.07214,13.2886,36.8035,19.0896,26.4092,14.9751,8.37065
chr6:135466354-135466355,142.735,166.85,2.07463,13.2811,36.7674,19.0274,26.3483,15.0187,8.368160000000001
chr6:135469217-135469218,82.2836,12.1493,4.54851,12.1667,22.8495,16.6443,14.2114,10.7587,6.555969999999999
chr6:135469223-135469224,81.0373,12.0522,4.45896,12.01,22.8197,16.5025,14.1144,10.8706,6.51119
chr6:135469227-135469228,80.2065,11.9876,4.39925,11.9055,22.7998,16.408,14.0498,10.9453,6.48134
chr6:135469228-135469229,79.9988,11.9714,4.38433,11.8794,22.7948,16.3843,14.0336,10.9639,6.47388
chr6:135469232-135469233,79.1679,11.9067,4.32463,11.7749,22.7749,16.2898,13.9689,11.0386,6.444030000000001
chr6:135469233-135469234,78.9602,11.8905,4.3097,11.7488,22.7699,16.2662,13.9527,11.0572,6.43657
chr6:135469239-135469240,77.7139,11.7935,4.22015,11.592,22.74,16.1244,13.8557,11.1692,6.39179
chr6:135469265-135469266,70.7687,11.2749,3.7873099999999997,10.9241,22.5075,15.4465,13.3184,11.347000000000001,6.29229
chr6:135482711-135482712,33.2886,2.54353,3.8930300000000004,8.4005,23.3022,6.88806,13.255,9.082089999999999,5.801
chr6:135482712-135482713,33.4055,2.5310900000000003,3.8893,8.39677,23.2848,6.87811,13.2873,9.1107,5.815919999999999
chr6:135482713-135482714,33.5224,2.5186599999999997,3.8855699999999995,8.39303,23.2674,6.8681600000000005,13.3197,9.1393,5.83085
chr6:135482721-135482722,34.4577,2.41915,3.85572,8.36318,23.1281,6.78856,13.5784,9.368160000000001,5.95025
chr6:135482725-135482726,34.9254,2.3694,3.8408,8.34826,23.0585,6.748760000000001,13.7077,9.48259,6.00995
chr6:135482726-135482727,35.0423,2.35697,3.8370599999999997,8.34453,23.041,6.738810000000001,13.74,9.51119,6.0248800000000005
chr6:135482727-135482728,35.1592,2.34453,3.83333,8.3408,23.0236,6.728860000000001,13.7724,9.5398,6.0398
chr6:135482728-135482729,35.2761,2.33209,3.8296,8.337060000000001,23.0062,6.71891,13.8047,9.56841,6.05473
chr6:135482730-135482731,35.51,2.30721,3.82214,8.3296,22.9714,6.699,13.8694,9.62562,6.08458
chr6:135482732-135482733,35.7438,2.28234,3.81468,8.32214,22.9366,6.6791,13.9341,9.682839999999999,6.1144300000000005
chr6:135482769-135482770,39.7786,1.9427900000000002,3.65299,8.52736,22.5622,6.52736,15.2102,10.6493,6.62065
chr6:135482781-135482782,40.9876,1.8681599999999998,3.5932800000000005,8.69154,22.5174,6.54229,15.642999999999999,10.9328,6.7699
chr6:135483969-135483970,62.3607,53.2973,0.115672,10.9142,21.6045,3.3209,8.57587,5.4291,6.623130000000001
chr6:135483987-135483988,68.7189,54.2823,0.0485075,11.0709,21.4254,3.38806,8.64303,5.36194,6.623130000000001
chr6:135484070-135484071,71.8756,50.801,0.0,10.0721,18.3595,3.08458,9.12687,5.20771,5.9801
chr6:135484073-135484074,71.0734,50.4391,0.0,10.0012,18.2027,3.06965,9.14552,5.1927900000000005,5.95025
chr6:135484082-135484083,68.6667,49.3532,0.0,9.78856,17.7326,3.02488,9.20149,5.14801,5.8607
chr6:135494748-135494749,197.215,9.85323,5.79478,31.9241,25.3197,37.4303,18.7313,13.0249,8.952739999999999
chr6:135494751-135494752,204.78099999999998,9.93408,5.9602,31.9341,25.4328,37.556,18.805999999999997,13.0634,9.04851
chr6:135494752-135494753,207.48,9.968910000000001,6.01368,31.9328,25.4701,37.5908,18.8371,13.0684,9.08085
chr6:135494754-135494755,212.878,10.0386,6.12065,31.9303,25.5448,37.6604,18.8993,13.0784,9.14552
chr6:135494760-135494761,229.072,10.2475,6.44154,31.9229,25.7687,37.8694,19.0858,13.1082,9.33955
chr6:135494765-135494766,242.567,10.4216,6.70896,31.9167,25.9552,38.0435,19.2413,13.1331,9.50124
chr6:135494768-135494769,250.66400000000002,10.5261,6.8694,31.9129,26.0672,38.148,19.3346,13.148,9.59826
chr6:135494832-135494833,416.566,12.8022,9.60945,31.5896,28.6704,40.0585,21.5734,12.9838,11.3905
chr6:135494836-135494837,426.491,12.9465,9.73881,31.5547,28.8445,40.158,21.7276,12.944,11.4851
chr6:135494860-135494861,472.76199999999994,13.8047,10.3371,31.3445,29.6592,40.4241,22.6007,12.6418,11.8607
