0,a6dde21a321f-Hudep2_ATAC,a346d0735668-Hudep2_D3_merged_CTCF.all,780e588038ba-Hudep2_BCL11A,e63441b3545d-Hudep2_D0_GATA1.all,7fbaaa4570af-HUDEP2_LRF_CHIP,e91e9285ac50-Hudep2_D3_merged_GATA1.all,a3269352a688-Hudep2_D3_merged_KLF1.all,bd23392c6917-Hudep2_D3_merged_LDB1.all,b887daf448d0-Hudep2_D3_merged_TAL1.all
chr2:60784641-60784642,82.679,10.5525,3.7037,12.5123,30.9722,12.4537,12.9074,6.9537,5.84877
chr2:60784646-60784647,81.6914,10.5216,3.65741,12.357999999999999,30.6944,12.4074,12.8148,6.9074100000000005,5.8642
chr2:60784647-60784648,81.4938,10.5154,3.64815,12.3272,30.6389,12.3981,12.7963,6.89815,5.86728
chr2:60784694-60784695,65.2222,9.8179,2.8179,10.0278,27.3858,12.0,12.7562,6.28395,6.0
chr2:60784709-60784710,61.8889,9.632719999999999,2.63272,9.61111,27.0154,12.0,13.0802,6.1913599999999995,6.0
chr2:60784722-60784723,57.1543,9.31173,2.4321,9.12963,26.3333,11.679,13.2809,6.07099,6.0
chr2:60784723-60784724,56.7901,9.28704,2.41667,9.09259,26.2809,11.6543,13.2963,6.061730000000001,6.0
chr2:60788099-60788100,166.69099999999997,56.9753,0.8765430000000001,9.617280000000001,17.2623,6.996910000000001,14.0,5.11728,4.25309
chr2:60792761-60792762,103.617,56.213,0.92284,1.44136,9.441360000000001,5.7253099999999995,7.570989999999999,2.51852,3.90432
chr2:60792771-60792772,109.265,58.4043,1.0154299999999998,1.44136,9.441360000000001,5.97222,7.26235,2.61111,4.08951
chr2:60792845-60792846,119.02799999999999,61.9444,1.72222,1.8611099999999998,10.0833,6.52778,5.41667,3.80556,4.52778
chr2:60809100-60809101,434.522,167.02200000000002,2.37037,5.75309,30.5123,6.888889999999999,24.0062,10.3642,11.0093
chr2:60809103-60809104,434.651,167.90099999999998,2.34259,5.7716,30.5864,6.97222,24.0432,10.2994,11.0648
chr2:60809104-60809105,434.694,168.19400000000002,2.33333,5.77778,30.6111,7.0,24.0556,10.2778,11.0833
chr2:60816413-60816414,40.8302,5.2253099999999995,1.14198,8.83333,11.0957,9.7284,9.85802,4.2963,1.25
chr2:60816421-60816422,42.928999999999995,5.10185,1.04321,8.808639999999999,11.2438,10.1728,9.95679,4.2716,1.25
chr2:60816475-60816476,48.7407,4.44444,0.493827,8.65123,11.1605,11.7191,10.3086,3.7901199999999995,1.15123
chr2:60816482-60816483,48.5895,4.3364199999999995,0.407407,8.60802,10.9444,11.8056,10.3086,3.6821,1.10802
chr2:60816483-60816484,48.5679,4.32099,0.39506199999999997,8.60185,10.9136,11.8179,10.3086,3.66667,1.10185
chr2:60816484-60816485,48.5463,4.30556,0.382716,8.59568,10.8827,11.8302,10.3086,3.6512300000000004,1.09568
chr2:60816486-60816487,48.5031,4.2746900000000005,0.358025,8.58333,10.821,11.8549,10.3086,3.62037,1.08333
chr2:60816487-60816488,48.4815,4.25926,0.345679,8.577160000000001,10.7901,11.8673,10.3086,3.60494,1.0771600000000001
chr2:60816492-60816493,48.25,4.19444,0.296296,8.5463,10.6296,11.8981,10.2963,3.5463,1.0463
chr2:60816493-60816494,48.1667,4.18519,0.290123,8.54012,10.5957,11.8951,10.2901,3.5401199999999995,1.0401200000000002
chr2:60816494-60816495,48.0833,4.17593,0.283951,8.53395,10.5617,11.892000000000001,10.284,3.53395,1.03395
chr2:60816495-60816496,48.0,4.16667,0.277778,8.52778,10.5278,11.8889,10.2778,3.5277800000000004,1.02778
chr2:60823766-60823767,284.707,5.88272,5.71296,17.4074,18.0247,43.4321,19.6667,17.287,26.6173
chr2:60869631-60869632,48.5679,54.9907,0.0,5.14815,11.8951,0.987654,4.3179,6.59877,2.6543200000000002
chr2:60901816-60901817,302.222,53.6605,0.9598770000000001,5.82407,16.3025,2.2808599999999997,6.79012,5.05556,4.99074
chr2:60901817-60901818,305.28700000000003,53.9352,0.9814809999999999,5.82099,16.3395,2.2716,6.8148100000000005,5.03086,5.04938
chr2:60901828-60901829,339.0,56.9568,1.21914,5.78704,16.7469,2.16975,7.0864199999999995,4.75926,5.69444
chr2:60901835-60901836,360.454,58.8796,1.37037,5.76543,17.0062,2.10494,7.25926,4.5864199999999995,6.10494
chr2:60901898-60901899,435.602,64.8981,3.33333,5.26852,16.7778,1.62963,8.96296,3.87963,9.33333
chr2:60901899-60901900,435.284,64.8827,3.36111,5.25617,16.7593,1.6265399999999999,8.98765,3.8765400000000003,9.36111
chr2:61068087-61068088,10.3179,3.9722199999999996,2.6358,3.00926,3.0,1.59568,1.09568,4.07716,0.518519
chr2:61068192-61068193,9.12963,2.94444,2.59259,4.60185,3.40741,1.0,3.46296,4.7037,0.5
chr2:61076442-61076443,13.4444,2.2037,0.0,2.25,4.60185,2.85185,6.0,2.00926,1.5
chr2:61076452-61076453,14.1852,2.26543,0.0,2.25,4.63272,2.88272,6.0,2.16358,1.5
chr2:61076570-61076571,16.4938,2.40741,0.44444399999999995,1.9135799999999998,5.2963,2.36111,6.379630000000001,6.92593,1.90432
chr2:61076571-61076572,16.4043,2.4043200000000002,0.45679,1.91975,5.3179,2.33642,6.38272,6.96605,1.90432
chr2:61076581-61076582,15.5093,2.3734599999999997,0.5802470000000001,1.98148,5.53395,2.0895099999999998,6.4135800000000005,7.36728,1.90432
chr2:61076590-61076591,14.7037,2.3456799999999998,0.691358,2.03704,5.7284,1.8672799999999998,6.4413599999999995,7.7284,1.90432
chr2:61076595-61076596,14.3333,2.36111,0.722222,2.08333,5.80556,1.8055599999999998,6.47222,7.805560000000001,1.8888900000000002
chr2:61076597-61076598,14.1852,2.36728,0.734568,2.10185,5.8364199999999995,1.7808599999999999,6.48457,7.8364199999999995,1.8827200000000002
chr2:61112121-61112122,16.1821,9.58333,4.58951,10.7006,12.5679,7.5216,6.929010000000001,7.8364199999999995,3.6172800000000005
chr2:61112127-61112128,18.3117,9.78704,4.6821,10.8858,12.6975,7.48457,7.13272,7.688269999999999,3.58025
chr2:61112128-61112129,18.6667,9.82099,4.69753,10.9167,12.7191,7.4784,7.16667,7.6635800000000005,3.57407
chr2:61112129-61112130,19.0216,9.85494,4.71296,10.9475,12.7407,7.47222,7.20062,7.638889999999999,3.5679
chr2:61112252-61112253,45.1481,9.57099,5.88272,11.7191,14.3827,9.28086,11.2963,6.75,3.0
chr6:135373035-135373036,93.4691,7.6821,1.95062,18.1883,19.7654,13.7315,13.0864,7.80247,7.787039999999999
chr6:135373044-135373045,98.2222,7.79012,2.14815,18.5062,19.75,14.0401,13.1821,7.82407,7.82407
chr6:135373045-135373046,98.5,7.805560000000001,2.16667,18.5278,19.75,14.0556,13.1944,7.83333,7.83333
chr6:135373046-135373047,98.7778,7.820989999999999,2.18519,18.5494,19.75,14.071,13.2068,7.8425899999999995,7.8425899999999995
chr6:135373047-135373048,99.0556,7.8364199999999995,2.2037,18.570999999999998,19.75,14.0864,13.2191,7.85185,7.85185
chr6:135373054-135373055,101.0,7.944439999999999,2.33333,18.7222,19.75,14.1944,13.3056,7.91667,7.91667
chr6:135375445-135375446,237.917,24.9167,3.94444,18.9444,60.7222,21.3889,48.0278,23.0833,11.4444
chr6:135375472-135375473,281.407,25.2963,4.27778,20.4691,66.28399999999999,22.858,54.1265,25.4753,12.2593
chr6:135375473-135375474,283.41700000000003,25.3056,4.29012,20.5432,66.5556,22.9444,54.4228,25.5895,12.3086
chr6:135375474-135375475,285.426,25.3148,4.30247,20.6173,66.8272,23.0309,54.7191,25.7037,12.357999999999999
chr6:135375476-135375477,289.444,25.3333,4.32716,20.7654,67.3704,23.2037,55.3117,25.9321,12.4568
chr6:135375498-135375499,323.722,25.3889,4.5,22.0741,72.1852,24.9074,60.5463,27.9259,13.4444
chr6:135375506-135375507,329.87,25.3148,4.5,22.3457,73.1975,25.4012,61.6327,28.320999999999998,13.7407
chr6:135375507-135375508,330.639,25.3056,4.5,22.3796,73.3241,25.463,61.7685,28.3704,13.7778
chr6:135375527-135375528,348.231,24.8426,4.44444,23.4475,77.5216,28.8642,66.7068,29.8025,15.0185
chr6:135375536-135375537,356.259,24.6204,4.41667,23.9475,79.4938,30.5031,69.0401,30.4691,15.6019
chr6:135376009-135376010,1936.06,34.6914,56.2253,46.1265,84.39200000000001,128.32399999999998,330.343,32.3457,34.8889
chr6:135376055-135376056,1917.16,32.6543,56.3025,42.0864,78.4506,109.92,339.404,31.3981,37.5957
chr6:135376477-135376478,644.944,21.1389,9.675930000000001,13.4259,51.6142,24.9228,76.8704,14.0679,22.4352
chr6:135376527-135376528,734.154,22.6111,10.3796,13.7377,49.3704,26.8889,64.2315,10.571,22.4877
chr6:135376544-135376545,748.944,22.7099,10.5,14.0401,48.784,28.6667,59.5247,9.78395,22.3179
chr6:135395074-135395075,293.762,15.9969,3.5401199999999995,54.5432,37.391999999999996,92.8302,48.4105,27.5247,26.6358
chr6:135395075-135395076,296.932,15.9815,3.55556,54.966,37.4907,93.5648,48.6852,27.6975,26.8426
chr6:135395076-135395077,300.10200000000003,15.966,3.57099,55.3889,37.5895,94.2994,48.9599,27.8704,27.0494
chr6:135395716-135395717,83.3611,17.3765,1.9321,35.6852,27.3488,42.7623,41.0,20.2469,16.6019
chr6:135395717-135395718,83.3395,17.320999999999998,1.9444400000000002,35.5432,27.3302,42.4198,40.7778,20.0895,16.4784
chr6:135395726-135395727,83.1451,16.820999999999998,2.05556,34.2654,27.1636,39.3364,38.7778,18.6728,15.3673
chr6:135396287-135396288,117.824,49.463,3.5463,19.6235,34.8426,19.4506,33.7469,18.8179,9.759260000000001
chr6:135396298-135396299,125.97200000000001,50.4167,3.38889,19.287,35.3333,19.1574,33.1852,18.6481,9.63889
chr6:135396360-135396361,159.556,50.7438,2.84259,16.3272,35.8117,16.6358,29.7778,16.0586,8.91975
chr6:135396364-135396365,158.827,50.1265,2.83025,16.0432,35.5278,16.3519,29.679000000000002,15.7006,8.83333
chr6:135408716-135408717,56.6883,15.6914,5.19444,9.29012,24.5123,3.4598800000000005,6.404319999999999,9.93827,3.5
chr6:135408724-135408725,56.3673,15.6667,5.0216,9.48765,24.2407,3.6327199999999995,6.77469,9.71605,3.5
chr6:135409145-135409146,56.0,8.22222,2.77778,6.08333,14.0833,4.61111,13.9722,13.2222,6.02778
chr6:135409152-135409153,56.7778,8.26543,2.73457,6.14815,13.9537,4.63272,14.0154,13.2654,5.98457
chr6:135409180-135409181,59.1111,8.43827,2.4969099999999997,6.47222,13.3704,4.654319999999999,14.0586,13.1142,5.811730000000001
chr6:135410147-135410148,184.593,19.6265,4.60185,8.14815,21.1728,12.7654,21.75,14.1173,10.4537
chr6:135410173-135410174,175.247,21.5586,4.84259,7.64815,22.1481,12.3457,21.7068,14.1543,10.892000000000001
chr6:135410178-135410179,172.06799999999998,22.037,4.88889,7.50926,22.3642,12.2222,21.6914,14.1543,10.9691
chr6:135410620-135410621,402.68199999999996,139.398,15.1296,36.6512,39.0432,97.3241,42.1883,55.0247,37.7747
chr6:135410621-135410622,404.69800000000004,139.219,15.1636,36.6142,39.0278,97.4722,42.2469,55.108000000000004,37.8272
chr6:135410623-135410624,408.728,138.861,15.2315,36.5401,38.9969,97.7685,42.3642,55.2747,37.9321
chr6:135410639-135410640,440.975,135.997,15.7747,35.9475,38.75,100.139,43.3025,56.608000000000004,38.7716
chr6:135410650-135410651,447.343,133.904,15.7469,35.4784,38.4877,100.38,43.6389,56.7531,39.0093
chr6:135410653-135410654,448.648,133.33,15.7284,35.3488,38.4136,100.40700000000001,43.7222,56.7716,39.0648
chr6:135410654-135410655,449.083,133.139,15.7222,35.3056,38.3889,100.417,43.75,56.7778,39.0833
chr6:135410655-135410656,449.519,132.94799999999998,15.716,35.2623,38.3642,100.426,43.7778,56.784,39.1019
chr6:135410657-135410658,450.389,132.565,15.7037,35.1759,38.3148,100.444,43.8333,56.7963,39.1389
chr6:135410684-135410685,438.45099999999996,119.759,14.8426,32.466,36.4907,97.3765,44.5062,54.8796,39.0216
chr6:135410691-135410692,434.42900000000003,116.47200000000001,14.6111,31.7747,36.0185,96.5031,44.6512,54.3333,38.9599
chr6:135410694-135410695,431.586,115.556,14.5278,31.5895,35.8796,96.1049,44.641999999999996,54.0833,38.8858
chr6:135412138-135412139,71.4012,11.9043,2.02469,9.24383,26.4938,8.53704,11.3858,8.08951,6.98148
chr6:135412141-135412142,73.5247,11.9938,2.0,9.15741,26.6852,8.5,11.3549,8.05247,7.0
chr6:135412142-135412143,73.96300000000001,12.0093,2.0,9.13889,26.7222,8.5,11.3426,8.0463,7.0
chr6:135412147-135412148,76.1543,12.0864,2.0,9.0463,26.9074,8.5,11.2809,8.01543,7.0
chr6:135412148-135412149,76.5926,12.1019,2.0,9.02778,26.9444,8.5,11.2685,8.009260000000001,7.0
chr6:135412151-135412152,77.9074,12.1481,2.0,8.97222,27.0556,8.5,11.2315,7.99074,7.0
chr6:135412174-135412175,92.8488,12.5957,2.0463,8.40741,28.5093,8.685189999999999,10.8549,8.08025,7.0463
chr6:135414889-135414890,402.667,9.49691,63.1728,46.8117,41.7623,85.75,82.8951,28.0401,27.142
chr6:135418387-135418388,490.73800000000006,14.142000000000001,19.784000000000002,129.30200000000002,46.0031,154.997,215.108,85.6821,99.21600000000001
chr6:135418394-135418395,504.577,14.2562,20.3364,131.994,46.034,158.29,221.429,87.4753,101.29299999999999
chr6:135418405-135418406,517.173,14.4938,20.9136,134.506,45.966,161.21,228.321,89.2747,102.95700000000001
chr6:135418415-135418416,529.253,14.857999999999999,21.4938,137.105,45.5895,165.475,237.34599999999998,91.5216,104.821
chr6:135418416-135418417,530.503,14.9043,21.5556,137.386,45.5309,166.00900000000001,238.43200000000002,91.787,105.031
chr6:135418460-135418461,562.284,16.5278,23.2438,145.18200000000002,43.0432,184.36700000000002,274.281,100.281,111.31200000000001
chr6:135418464-135418465,561.432,16.7006,23.3673,145.417,42.7099,186.13299999999998,278.42900000000003,101.03399999999999,111.83
chr6:135418465-135418466,561.219,16.7438,23.3981,145.475,42.6265,186.574,279.466,101.22200000000001,111.96
chr6:135419592-135419593,489.62,13.8056,6.25926,19.4444,31.5833,65.5741,54.0278,35.2963,38.6111
chr6:135419599-135419600,495.108,13.8704,6.36728,19.3796,31.3889,65.8549,54.3519,35.2531,38.7407
chr6:135422278-135422279,37.0525,6.4753099999999995,2.4784,4.7284,13.8241,2.07407,7.354939999999999,5.29938,3.13889
chr6:135422279-135422280,37.1296,6.41049,2.47531,4.72222,13.821,2.0679,7.33025,5.33025,3.1543200000000002
chr6:135424144-135424145,23.9877,4.60802,2.5,4.10802,12.5679,5.78395,7.1821,9.70988,6.5
chr6:135424146-135424147,24.4012,4.6142,2.5,4.1142,12.5432,5.7716,7.20679,9.67901,6.5
chr6:135424292-135424293,45.5648,3.09259,1.09259,4.7037,15.0648,6.7963,10.7037,8.89815,7.0
chr6:135424301-135424302,44.287,2.98148,0.9814809999999999,4.75926,15.287,6.74074,10.7593,8.87037,7.0
chr6:135424302-135424303,44.1451,2.9691400000000003,0.9691360000000001,4.76543,15.3117,6.73457,10.7654,8.867280000000001,7.0
chr6:135424303-135424304,44.0031,2.9567900000000003,0.9567899999999999,4.7716,15.3364,6.7284,10.7716,8.8642,7.0
chr6:135426579-135426580,12.8333,7.47222,1.77778,6.895060000000001,15.8488,3.85185,6.45988,5.37346,4.370369999999999
chr6:135426620-135426621,17.4969,8.824069999999999,2.04012,7.503089999999999,17.0494,5.5,5.10802,5.7284,4.27778
chr6:135426639-135426640,19.9599,9.41049,2.27469,7.73765,17.6944,6.555560000000001,4.404319999999999,6.0216,4.16049
chr6:135426648-135426649,20.4352,9.490739999999999,2.36111,7.75,17.8519,6.83333,4.26852,6.11111,4.129630000000001
chr6:135426651-135426652,20.5648,9.509260000000001,2.38889,7.75,17.8981,6.91667,4.23148,6.13889,4.120369999999999
chr6:135426682-135426683,21.6914,9.41667,2.95988,7.395060000000001,18.3765,7.99074,3.6358,6.85185,3.9537
chr6:135429989-135429990,12.7685,5.26543,0.8641979999999999,18.0463,17.0617,6.51235,12.9228,8.67901,3.72531
chr6:135430027-135430028,15.1975,5.36111,1.67284,19.3611,18.4167,7.0463,13.1142,8.91975,3.37037
chr6:135430034-135430035,15.6296,5.404319999999999,1.8888900000000002,19.642,18.7191,7.17593,13.1358,8.96296,3.30556
chr6:135430036-135430037,15.7531,5.41667,1.95062,19.7222,18.8056,7.212960000000001,13.142000000000001,8.97531,3.28704
chr6:135430039-135430040,15.9383,5.43519,2.0432099999999997,19.8426,18.9352,7.26852,13.1512,8.99383,3.25926
chr6:135430040-135430041,16.0,5.4413599999999995,2.07407,19.8827,18.9784,7.287039999999999,13.1543,9.0,3.25
chr6:135430041-135430042,16.0,5.44753,2.09259,19.8951,18.9938,7.2963,13.1512,9.0,3.25
chr6:135430042-135430043,16.0,5.4537,2.11111,19.9074,19.0093,7.305560000000001,13.1481,9.0,3.25
chr6:135430045-135430046,16.0,5.47222,2.16667,19.9444,19.0556,7.33333,13.1389,9.0,3.25
chr6:135431506-135431507,1429.16,22.3302,122.741,261.324,69.071,327.852,118.12299999999999,138.485,192.87
chr6:135431508-135431509,1427.21,22.3549,122.315,261.731,69.1698,328.537,118.469,138.941,193.407
chr6:135431563-135431564,1232.56,22.392,94.4691,261.244,69.1574,335.957,127.34,144.417,202.08599999999998
chr6:135431564-135431565,1225.38,22.3796,93.6481,260.765,69.0679,335.534,127.287,144.151,201.877
chr6:135431566-135431567,1211.02,22.3549,92.0062,259.809,68.8889,334.68800000000005,127.182,143.62,201.457
chr6:135431574-135431575,1153.59,22.2562,85.4383,255.981,68.1728,331.306,126.762,141.497,199.778
chr6:135449819-135449820,93.9599,9.26543,8.63889,8.15123,23.3735,4.08951,17.3765,6.604939999999999,2.74383
chr6:135449821-135449822,95.7562,9.33333,8.700619999999999,8.16975,23.3981,4.095680000000001,17.5123,6.54938,2.7808599999999997
chr6:135449825-135449826,99.3488,9.46914,8.824069999999999,8.20679,23.4475,4.10802,17.784000000000002,6.438269999999999,2.85494
chr6:135449826-135449827,100.24700000000001,9.50309,8.85494,8.21605,23.4599,4.11111,17.8519,6.41049,2.8734599999999997
chr6:135449827-135449828,101.145,9.53704,8.8858,8.22531,23.4722,4.1142,17.9198,6.38272,2.8919799999999998
chr6:135449836-135449837,109.228,9.84259,9.16358,8.308639999999999,23.5833,4.14198,18.5309,6.13272,3.05864
chr6:135449895-135449896,132.5,11.0833,9.19444,8.16667,24.4722,4.11111,20.8333,5.58333,3.75
chr6:135449896-135449897,132.472,11.0926,9.17901,8.15741,24.4784,4.1142,20.8426,5.59259,3.75
chr6:135453636-135453637,26.2994,9.49691,1.98765,7.570989999999999,20.2006,4.654319999999999,6.629630000000001,11.2747,5.4753099999999995
chr6:135453747-135453748,32.679,8.78086,5.11728,8.367280000000001,18.9444,5.71914,7.76543,10.1481,4.88272
chr6:135465982-135465983,451.407,32.4907,5.67284,15.2685,29.7191,22.7531,26.7407,16.5648,9.00309
chr6:135465984-135465985,459.031,33.1821,5.71605,15.3117,29.8796,23.0432,26.8333,16.6389,9.08333
chr6:135466030-135466031,531.941,49.9383,6.09877,15.429,31.7963,26.5772,28.7407,18.2315,9.935189999999999
chr6:135466038-135466039,540.929,54.0123,6.17284,15.3796,32.141999999999996,27.1451,29.1605,18.5525,10.033999999999999
chr6:135466039-135466040,542.052,54.5216,6.1821,15.3735,32.1852,27.215999999999998,29.213,18.5926,10.0463
chr6:135466259-135466260,198.333,176.21900000000002,2.38272,14.4043,37.9475,24.213,33.0154,12.9784,9.40432
chr6:135466260-135466261,198.238,176.55900000000003,2.36728,14.3981,37.9753,24.1728,32.9444,12.9691,9.39198
chr6:135466269-135466270,197.377,179.614,2.2284,14.3426,38.2253,23.8117,32.3056,12.8858,9.28086
chr6:135466271-135466272,197.185,180.293,2.19753,14.3302,38.2809,23.7315,32.1636,12.8673,9.25617
chr6:135466273-135466274,196.99400000000003,180.972,2.16667,14.3179,38.3364,23.6512,32.0216,12.8488,9.23148
chr6:135466276-135466277,196.707,181.99099999999999,2.12037,14.2994,38.4198,23.5309,31.8086,12.821,9.19444
chr6:135466278-135466279,196.515,182.67,2.0895099999999998,14.287,38.4753,23.4506,31.6667,12.8025,9.16975
chr6:135466279-135466280,196.42,183.00900000000001,2.07407,14.2809,38.5031,23.4105,31.5957,12.7932,9.15741
chr6:135466283-135466284,196.037,184.36700000000002,2.01235,14.2562,38.6142,23.25,31.3117,12.7562,9.10802
chr6:135466284-135466285,195.94099999999997,184.707,1.99691,14.25,38.641999999999996,23.2099,31.2407,12.7469,9.09568
chr6:135466288-135466289,195.55900000000003,186.065,1.9351900000000002,14.2253,38.7531,23.0494,30.9568,12.7099,9.0463
chr6:135466292-135466293,194.843,186.824,1.89815,14.1944,38.7963,22.8704,30.7222,12.7037,8.990739999999999
chr6:135466298-135466299,193.269,187.065,1.87963,14.1389,38.7593,22.5741,30.4444,12.7407,8.89815
chr6:135466353-135466354,152.509,176.392,2.0216,13.071,37.6852,18.8704,26.3272,14.4938,7.8425899999999995
chr6:135466354-135466355,151.833,176.111,2.02778,13.0556,37.6667,18.8333,26.2778,14.5278,7.83333
chr6:135469217-135469218,88.3519,12.4352,4.5463,11.9228,22.9877,16.8858,14.5062,11.4105,6.58333
chr6:135469223-135469224,86.8889,12.287,4.50926,11.7377,23.0062,16.7006,14.3395,11.6142,6.60185
chr6:135469227-135469228,85.9136,12.1883,4.48457,11.6142,23.0185,16.5772,14.2284,11.75,6.6142
chr6:135469228-135469229,85.6698,12.1636,4.4784,11.5833,23.0216,16.5463,14.2006,11.784,6.61728
chr6:135469232-135469233,84.6944,12.0648,4.4537,11.4599,23.034000000000002,16.4228,14.0895,11.9198,6.629630000000001
chr6:135469233-135469234,84.4506,12.0401,4.44753,11.429,23.037,16.392,14.0617,11.9537,6.63272
chr6:135469239-135469240,82.9877,11.892000000000001,4.41049,11.2438,23.0556,16.2068,13.8951,12.1574,6.65123
chr6:135469265-135469266,75.7562,11.4475,4.21605,10.9074,22.8673,15.6019,13.4475,12.2531,6.5216
chr6:135482711-135482712,33.141999999999996,2.50617,4.2253099999999995,8.03086,23.5,6.66667,12.7809,9.0,5.60802
chr6:135482712-135482713,33.321,2.49074,4.21296,8.009260000000001,23.4444,6.654319999999999,12.8148,9.03704,5.6142
chr6:135482713-135482714,33.5,2.47531,4.20062,7.98765,23.3889,6.64198,12.8488,9.074069999999999,5.620369999999999
chr6:135482721-135482722,34.9321,2.35185,4.10185,7.8148100000000005,22.9444,6.54321,13.1204,9.37037,5.66975
chr6:135482725-135482726,35.6481,2.29012,4.05247,7.7284,22.7222,6.49383,13.2562,9.51852,5.69444
chr6:135482726-135482727,35.8272,2.27469,4.04012,7.70679,22.6667,6.48148,13.2901,9.55556,5.70062
chr6:135482727-135482728,36.0062,2.25926,4.02778,7.6851899999999995,22.6111,6.46914,13.3241,9.59259,5.70679
chr6:135482728-135482729,36.1852,2.24383,4.01543,7.6635800000000005,22.5556,6.45679,13.357999999999999,9.62963,5.71296
chr6:135482730-135482731,36.5432,2.21296,3.99074,7.620369999999999,22.4444,6.4321,13.4259,9.7037,5.7253099999999995
chr6:135482732-135482733,36.9012,2.1821,3.96605,7.577160000000001,22.3333,6.40741,13.4938,9.77778,5.73765
chr6:135482769-135482770,41.0586,1.8179,3.50926,7.561730000000001,21.2994,6.1913599999999995,14.821,10.7654,6.2716
chr6:135482781-135482782,42.428999999999995,1.66975,3.36111,7.820989999999999,21.2253,6.1913599999999995,15.5247,11.1728,6.64198
chr6:135483969-135483970,68.5926,55.9012,0.0,11.4907,22.8395,3.5,8.31173,5.21605,6.694439999999999
chr6:135483987-135483988,79.6481,57.5679,0.0,11.713,22.6173,3.5,8.422839999999999,5.32716,6.52778
chr6:135484070-135484071,83.0617,53.4414,0.0,10.5031,18.4568,3.20988,9.314810000000001,5.4321,6.20988
chr6:135484073-135484074,81.8488,52.9136,0.0,10.3735,18.215999999999998,3.1728400000000003,9.34259,5.4135800000000005,6.17284
chr6:135484082-135484083,78.2099,51.3302,0.0,9.98457,17.4938,3.06173,9.425930000000001,5.35802,6.061730000000001
chr6:135494748-135494749,170.50900000000001,9.60185,5.82407,32.1296,25.5648,37.8333,18.2407,13.7315,9.074069999999999
chr6:135494751-135494752,176.24099999999999,9.64815,5.92593,32.1204,25.6852,37.9167,18.2593,13.7685,9.175930000000001
chr6:135494752-135494753,178.15099999999998,9.66358,5.95988,32.1173,25.7253,37.9444,18.2654,13.7809,9.20988
chr6:135494754-135494755,181.972,9.69444,6.02778,32.1111,25.8056,38.0,18.2778,13.8056,9.27778
chr6:135494760-135494761,195.627,9.814810000000001,6.26852,32.0895,26.0586,38.1728,18.3457,13.8704,9.5
chr6:135494765-135494766,216.136,10.0309,6.623460000000001,32.0586,26.320999999999998,38.3426,18.5309,13.8858,9.76235
chr6:135494768-135494769,228.44099999999997,10.1605,6.8364199999999995,32.0401,26.4784,38.4444,18.642,13.8951,9.91975
chr6:135494832-135494833,450.543,12.9167,10.5216,31.7037,28.5062,40.0895,21.534000000000002,13.2191,11.9228
chr6:135494836-135494837,466.235,13.1389,10.7685,31.679000000000002,28.6173,40.2253,21.7932,13.1204,12.0093
chr6:135494860-135494861,516.88,13.9352,11.4938,31.5802,29.0772,40.9167,22.7562,12.7006,12.1605
chr6:135494861-135494862,518.935,13.9815,11.5031,31.5648,29.1327,40.9444,22.8148,12.6728,12.1667
chr6:135495843-135495844,180.59,12.429,5.83025,16.1451,22.75,43.9599,24.8549,25.6698,24.0247
chr6:135495844-135495845,181.364,12.4784,5.8179,16.142,22.75,43.966,24.858,25.6821,24.0401
chr6:135495876-135495877,211.34900000000002,14.321,5.16049,15.5185,22.4352,43.2191,24.9043,25.9198,23.7469
chr6:135495878-135495879,213.50900000000001,14.4506,5.10494,15.4506,22.3981,43.1204,24.9043,25.9259,23.6852
chr6:135495880-135495881,215.67,14.5802,5.04938,15.3827,22.3611,43.0216,24.9043,25.9321,23.6235
chr6:135495887-135495888,223.231,15.034,4.85494,15.1451,22.2315,42.6759,24.9043,25.9537,23.4074
chr6:135501740-135501741,1168.41,17.8765,5.32407,7.82407,95.2623,14.6111,71.0895,15.1111,15.037
chr6:135501782-135501783,1071.76,20.3642,6.17284,8.8858,89.3364,15.4938,72.1944,16.7747,15.9938
chr6:135501788-135501789,1048.0,20.7531,6.30247,9.07099,88.1883,15.5864,72.2685,17.070999999999998,16.1975
chr6:135501789-135501790,1044.04,20.8179,6.32407,9.10185,87.9969,15.6019,72.2809,17.1204,16.2315
chr6:135501802-135501803,996.0830000000001,21.0309,6.38272,9.28086,86.4722,15.4691,71.9228,17.429000000000002,16.5617
chr6:135502040-135502041,346.96,23.6636,1.7129599999999998,15.4568,84.963,15.037,60.0154,23.5216,18.3889
chr6:135502112-135502113,391.796,27.8765,1.77778,17.8549,82.6173,13.8364,61.0679,21.0494,15.9907
chr6:135502401-135502402,1367.69,23.3796,14.1111,18.1019,112.991,30.6389,64.5093,25.0556,20.4722
chr6:135504392-135504393,443.454,15.2315,5.40741,11.75,51.8056,8.0463,26.3704,14.4074,12.0
chr6:135504393-135504394,441.96,15.2006,5.41975,11.75,51.8148,8.04012,26.4043,14.4198,12.0
chr6:135504405-135504406,424.034,14.8302,5.5679,11.75,51.9259,7.96605,26.8117,14.5679,12.0
chr6:135504406-135504407,422.54,14.7994,5.58025,11.75,51.9352,7.95988,26.8457,14.5802,12.0
chr6:135504417-135504418,395.417,14.4105,5.66667,11.8488,51.7901,7.8425899999999995,27.4167,14.7407,11.8025
chr6:135504420-135504421,386.926,14.2994,5.68519,11.8858,51.7253,7.805560000000001,27.5926,14.787,11.7284
