0,594de8aa9916-1440317_H3K27ac_H2_D3.all,2554e780890f-Hudep2_ATAC,386b0c66251a-1686607_H2_ABEmax_RNAseq.all,2d9f1defe4bb-Hudep2_D3_merged_CTCF.all,a0f43898fc2d-Hudep2_BCL11A,c79328695482-1440315_H3K27me3_H2_D3.all,e53295538398-Hudep2_D0_GATA1.all,7b6873b68cb9-HUDEP2_LRF_CHIP,deaf983df0e4-1788283_H2_ABEmax.all,1c89a6d12c06-Hudep2_D3_merged_GATA1.all,673b219e61ad-Hudep2_D3_merged_KLF1.all,fc063a463470-1440311_H3K9me3_H2_D3.all,a3d47fe12b92-Hudep2_D3_merged_LDB1.all,04df099ccd9f-1440307_H3K4me1_H2_D3.all,da6f2ed3d4b1-Hudep2_D3_merged_TAL1.all,6b60ef98ce9a-1440313_H3K9ac_H2_D3.all,671a7a45c611-1440319_H3K36me3_H2_D3.all,82e095a3625f-1440309_H3K4me3_H2_D3.all,#HiChIP_degree
chr2:59529125-59529126,2.75,120.75,0.0,22.25,0.75,0.0,4.5,16.25,0.0,2.75,4.0,0.5,4.0,1.25,6.0,0.75,0.25,0.5,0.0
chr2:59529128-59529129,2.75,120.75,0.0,22.25,0.75,0.0,4.5,16.25,0.0,2.75,4.0,0.5,4.0,1.25,6.0,0.75,0.25,0.5,0.0
chr2:59529129-59529130,2.75,120.75,0.0,22.25,0.75,0.0,4.5,16.25,0.0,2.75,4.0,0.5,4.0,1.25,6.0,0.75,0.25,0.5,0.0
chr2:59529130-59529131,2.75,120.75,0.0,22.25,0.75,0.0,4.5,16.25,0.0,2.75,4.0,0.5,4.0,1.25,6.0,0.75,0.25,0.5,0.0
chr2:59529134-59529135,2.75,120.75,0.0,22.25,0.75,0.0,4.5,16.25,0.0,2.75,4.0,0.5,4.0,1.25,6.0,0.75,0.25,0.5,0.0
chr2:59529135-59529136,2.75,120.75,0.0,22.25,0.75,0.0,4.5,16.25,0.0,2.75,4.0,0.5,4.0,1.25,6.0,0.75,0.25,0.5,0.0
chr2:59529136-59529137,2.75,120.75,0.0,22.25,0.75,0.0,4.5,16.25,0.0,2.75,4.0,0.5,4.0,1.25,6.0,0.75,0.25,0.5,0.0
chr2:59529139-59529140,2.75,120.75,0.0,22.25,0.75,0.0,4.5,16.25,0.0,2.75,4.0,0.5,4.0,1.25,6.0,0.75,0.25,0.5,0.0
chr2:59529148-59529149,2.84091,119.295,0.0,22.7955,0.75,0.0909091,4.40909,16.25,0.0,2.84091,4.27273,0.5,4.81818,1.34091,6.18182,0.75,0.159091,0.590909,0.0
chr2:59529151-59529152,2.90909,118.205,0.0,23.2045,0.75,0.159091,4.34091,16.25,0.0,2.90909,4.47727,0.5,5.43182,1.40909,6.31818,0.75,0.0909091,0.659091,0.0
chr2:59529159-59529160,3.0,116.75,0.0,23.75,0.75,0.25,4.25,16.25,0.0,3.0,4.75,0.5,6.25,1.5,6.5,0.75,0.0,0.75,0.0
chr2:59529160-59529161,3.0,116.75,0.0,23.75,0.75,0.25,4.25,16.25,0.0,3.0,4.75,0.5,6.25,1.5,6.5,0.75,0.0,0.75,0.0
chr2:59529161-59529162,3.0,116.75,0.0,23.75,0.75,0.25,4.25,16.25,0.0,3.0,4.75,0.5,6.25,1.5,6.5,0.75,0.0,0.75,0.0
chr2:59529169-59529170,3.0,116.75,0.0,23.75,0.75,0.25,4.25,16.25,0.0,3.0,4.75,0.5,6.25,1.5,6.5,0.75,0.0,0.75,0.0
chr2:59529173-59529174,3.0,116.75,0.0,23.75,0.75,0.25,4.25,16.25,0.0,3.0,4.75,0.5,6.25,1.5,6.5,0.75,0.0,0.75,0.0
chr2:59529174-59529175,3.0,116.75,0.0,23.75,0.75,0.25,4.25,16.25,0.0,3.0,4.75,0.5,6.25,1.5,6.5,0.75,0.0,0.75,0.0
chr2:59529176-59529177,3.0,116.75,0.0,23.75,0.75,0.25,4.25,16.25,0.0,3.0,4.75,0.5,6.25,1.5,6.5,0.75,0.0,0.75,0.0
chr2:59529177-59529178,3.0,116.75,0.0,23.75,0.75,0.25,4.25,16.25,0.0,3.0,4.75,0.5,6.25,1.5,6.5,0.75,0.0,0.75,0.0
chr2:59529182-59529183,3.0,116.75,0.0,23.75,0.75,0.25,4.25,16.25,0.0,3.0,4.75,0.5,6.25,1.5,6.5,0.75,0.0,0.75,0.0
chr2:59529183-59529184,3.0,116.75,0.0,23.75,0.75,0.25,4.25,16.25,0.0,3.0,4.75,0.5,6.25,1.5,6.5,0.75,0.0,0.75,0.0
chr2:59529185-59529186,3.0,116.75,0.0,23.75,0.75,0.25,4.25,16.25,0.0,3.0,4.75,0.5,6.25,1.5,6.5,0.75,0.0,0.75,0.0
chr2:59529187-59529188,3.0,116.75,0.0,23.75,0.75,0.25,4.25,16.25,0.0,3.0,4.75,0.5,6.25,1.5,6.5,0.75,0.0,0.75,0.0
chr2:59529188-59529189,3.0,116.75,0.0,23.75,0.75,0.25,4.25,16.25,0.0,3.0,4.75,0.5,6.25,1.5,6.5,0.75,0.0,0.75,0.0
chr2:59529192-59529193,3.0,116.75,0.0,23.75,0.75,0.25,4.25,16.25,0.0,3.0,4.75,0.5,6.25,1.5,6.5,0.75,0.0,0.75,0.0
chr2:59529193-59529194,3.0,116.75,0.0,23.75,0.75,0.25,4.25,16.25,0.0,3.0,4.75,0.5,6.25,1.5,6.5,0.75,0.0,0.75,0.0
chr2:59529195-59529196,2.95455,113.932,0.0,23.7727,0.795455,0.272727,4.18182,16.2273,0.0,2.95455,4.79545,0.522727,6.40909,1.52273,6.40909,0.772727,0.0,0.795455,0.0
chr2:59529198-59529199,2.81818,105.477,0.0,23.8409,0.931818,0.340909,3.97727,16.1591,0.0,2.81818,4.93182,0.590909,6.886360000000002,1.59091,6.13636,0.840909,0.0,0.931818,0.0
chr2:59529200-59529201,2.72727,99.8409,0.0,23.8864,1.02273,0.386364,3.84091,16.1136,0.0,2.72727,5.02273,0.636364,7.20455,1.63636,5.95455,0.8863639999999999,0.0,1.02273,0.0
chr2:59802465-59802466,0.75,4.25,0.0,1.5,3.0,0.0,2.25,3.5,0.0,3.25,2.0,0.75,4.0,0.5,0.25,2.25,0.5,1.5,0.0
chr2:59802467-59802468,0.75,4.25,0.0,1.5,3.0,0.0,2.25,3.5,0.0,3.25,2.0,0.75,4.0,0.5,0.25,2.25,0.5,1.5,0.0
chr2:59802477-59802478,0.75,4.25,0.0,1.5,3.0,0.0,2.25,3.5,0.0,3.25,2.0,0.75,4.0,0.5,0.25,2.25,0.5,1.5,0.0
chr2:59802479-59802480,0.75,4.25,0.0,1.5,3.0,0.0,2.25,3.5,0.0,3.25,2.0,0.75,4.0,0.5,0.25,2.25,0.5,1.5,0.0
chr2:59802481-59802482,0.75,4.25,0.0,1.5,3.0,0.0,2.25,3.5,0.0,3.25,2.0,0.75,4.0,0.5,0.25,2.25,0.5,1.5,0.0
chr2:59802483-59802484,0.75,4.25,0.0,1.5,3.0,0.0,2.25,3.5,0.0,3.25,2.0,0.75,4.0,0.5,0.25,2.25,0.5,1.5,0.0
chr2:59802487-59802488,0.75,4.25,0.0,1.5,3.0,0.0,2.25,3.5,0.0,3.25,2.0,0.75,4.0,0.5,0.25,2.25,0.5,1.5,0.0
chr2:59802491-59802492,0.75,4.25,0.0,1.5,3.0,0.0,2.25,3.5,0.0,3.25,2.0,0.75,4.0,0.5,0.25,2.25,0.5,1.5,0.0
chr2:59802497-59802498,0.75,4.38636,0.0,1.5,2.93182,0.0,2.11364,3.5681800000000004,0.0,3.38636,2.13636,0.818182,4.06818,0.431818,0.181818,2.31818,0.5,1.43182,0.0
chr2:59802499-59802500,0.75,4.47727,0.0,1.5,2.88636,0.0,2.02273,3.61364,0.0,3.47727,2.22727,0.8636360000000001,4.11364,0.386364,0.136364,2.36364,0.5,1.38636,0.0
chr2:59802501-59802502,0.75,4.56818,0.0,1.5,2.84091,0.0,1.93182,3.65909,0.0,3.5681800000000004,2.31818,0.909091,4.15909,0.340909,0.0909091,2.40909,0.5,1.34091,0.0
chr2:59802502-59802503,0.75,4.61364,0.0,1.5,2.81818,0.0,1.88636,3.68182,0.0,3.61364,2.36364,0.931818,4.18182,0.318182,0.0681818,2.43182,0.5,1.31818,0.0
chr2:59802504-59802505,0.75,4.70455,0.0,1.5,2.77273,0.0,1.79545,3.72727,0.0,3.70455,2.45455,0.977273,4.22727,0.272727,0.0227273,2.47727,0.5,1.27273,0.0
chr2:59802507-59802508,0.75,4.75,0.0,1.5,2.75,0.0,1.75,3.75,0.0,3.75,2.5,1.0,4.25,0.25,0.0,2.5,0.5,1.25,0.0
chr2:59802509-59802510,0.75,4.75,0.0,1.5,2.75,0.0,1.75,3.75,0.0,3.75,2.5,1.0,4.25,0.25,0.0,2.5,0.5,1.25,0.0
chr2:59802510-59802511,0.75,4.75,0.0,1.5,2.75,0.0,1.75,3.75,0.0,3.75,2.5,1.0,4.25,0.25,0.0,2.5,0.5,1.25,0.0
chr2:59802511-59802512,0.75,4.75,0.0,1.5,2.75,0.0,1.75,3.75,0.0,3.75,2.5,1.0,4.25,0.25,0.0,2.5,0.5,1.25,0.0
chr2:59802513-59802514,0.75,4.75,0.0,1.5,2.75,0.0,1.75,3.75,0.0,3.75,2.5,1.0,4.25,0.25,0.0,2.5,0.5,1.25,0.0
chr2:59802516-59802517,0.75,4.75,0.0,1.5,2.75,0.0,1.75,3.75,0.0,3.75,2.5,1.0,4.25,0.25,0.0,2.5,0.5,1.25,0.0
chr2:59802517-59802518,0.75,4.75,0.0,1.5,2.75,0.0,1.75,3.75,0.0,3.75,2.5,1.0,4.25,0.25,0.0,2.5,0.5,1.25,0.0
chr2:59802540-59802541,0.75,4.75,0.0,1.5,2.75,0.0,1.75,3.75,0.0,3.75,2.5,1.0,4.25,0.25,0.0,2.5,0.5,1.25,0.0
chr2:59802542-59802543,0.75,4.75,0.0,1.5,2.75,0.0,1.75,3.75,0.0,3.75,2.5,1.0,4.25,0.25,0.0,2.5,0.5,1.25,0.0
chr2:59802545-59802546,0.727273,4.86364,0.0,1.61364,2.65909,0.0227273,1.77273,3.75,0.0,3.77273,2.54545,1.04545,4.29545,0.272727,0.0,2.45455,0.477273,1.27273,0.0
chr2:59802547-59802548,0.681818,5.09091,0.0,1.84091,2.47727,0.0681818,1.81818,3.75,0.0,3.81818,2.63636,1.13636,4.38636,0.318182,0.0,2.36364,0.431818,1.31818,0.0
chr2:59802549-59802550,0.636364,5.31818,0.0,2.06818,2.29545,0.113636,1.86364,3.75,0.0,3.86364,2.72727,1.22727,4.47727,0.363636,0.0,2.27273,0.386364,1.36364,0.0
chr2:59802550-59802551,0.613636,5.43182,0.0,2.18182,2.20455,0.136364,1.88636,3.75,0.0,3.88636,2.77273,1.27273,4.52273,0.386364,0.0,2.22727,0.363636,1.38636,0.0
chr2:59802552-59802553,0.568182,5.65909,0.0,2.40909,2.02273,0.181818,1.93182,3.75,0.0,3.93182,2.86364,1.36364,4.61364,0.431818,0.0,2.13636,0.318182,1.43182,0.0
chr2:59802553-59802554,0.545455,5.77273,0.0,2.52273,1.93182,0.204545,1.95455,3.75,0.0,3.95455,2.90909,1.40909,4.65909,0.454545,0.0,2.09091,0.295455,1.45455,0.0
chr2:59802556-59802557,0.5,6.0,0.0,2.75,1.75,0.25,2.0,3.75,0.0,4.0,3.0,1.5,4.75,0.5,0.0,2.0,0.25,1.5,0.0
chr2:59802559-59802560,0.5,6.0,0.0,2.75,1.75,0.25,2.0,3.75,0.0,4.0,3.0,1.5,4.75,0.5,0.0,2.0,0.25,1.5,0.0
chr2:59802561-59802562,0.5,6.0,0.0,2.75,1.75,0.25,2.0,3.75,0.0,4.0,3.0,1.5,4.75,0.5,0.0,2.0,0.25,1.5,0.0
chr2:59802566-59802567,0.5,6.0,0.0,2.75,1.75,0.25,2.0,3.75,0.0,4.0,3.0,1.5,4.75,0.5,0.0,2.0,0.25,1.5,0.0
chr2:59802569-59802570,0.5,6.0,0.0,2.75,1.75,0.25,2.0,3.75,0.0,4.0,3.0,1.5,4.75,0.5,0.0,2.0,0.25,1.5,0.0
chr2:59812239-59812240,0.75,20.0,0.0,11.5,2.0,0.75,3.0,6.75,0.0,0.5,2.25,0.0,4.25,1.0,0.75,1.75,0.25,0.25,0.0
chr2:59812241-59812242,0.75,20.0,0.0,11.5,2.0,0.75,3.0,6.75,0.0,0.5,2.25,0.0,4.25,1.0,0.75,1.75,0.25,0.25,0.0
chr2:59812245-59812246,0.75,21.1136,0.0,11.8864,1.86364,0.727273,3.06818,6.840910000000001,0.0,0.5,2.18182,0.0,4.25,1.04545,0.772727,1.68182,0.272727,0.227273,0.0
chr2:59812247-59812248,0.75,23.3409,0.0,12.6591,1.59091,0.681818,3.20455,7.02273,0.0,0.5,2.04545,0.0,4.25,1.13636,0.818182,1.54545,0.318182,0.181818,0.0
chr2:59812249-59812250,0.75,25.5682,0.0,13.4318,1.31818,0.636364,3.34091,7.20455,0.0,0.5,1.90909,0.0,4.25,1.22727,0.8636360000000001,1.40909,0.363636,0.136364,0.0
chr2:59812257-59812258,0.75,32.25,0.0,15.75,0.5,0.5,3.75,7.75,0.0,0.5,1.5,0.0,4.25,1.5,1.0,1.0,0.5,0.0,0.0
chr2:59812259-59812260,0.75,32.25,0.0,15.75,0.5,0.5,3.75,7.75,0.0,0.5,1.5,0.0,4.25,1.5,1.0,1.0,0.5,0.0,0.0
chr2:59812262-59812263,0.75,32.25,0.0,15.75,0.5,0.5,3.75,7.75,0.0,0.5,1.5,0.0,4.25,1.5,1.0,1.0,0.5,0.0,0.0
chr2:59812263-59812264,0.75,32.25,0.0,15.75,0.5,0.5,3.75,7.75,0.0,0.5,1.5,0.0,4.25,1.5,1.0,1.0,0.5,0.0,0.0
chr2:59812266-59812267,0.75,32.25,0.0,15.75,0.5,0.5,3.75,7.75,0.0,0.5,1.5,0.0,4.25,1.5,1.0,1.0,0.5,0.0,0.0
chr2:59812268-59812269,0.75,32.25,0.0,15.75,0.5,0.5,3.75,7.75,0.0,0.5,1.5,0.0,4.25,1.5,1.0,1.0,0.5,0.0,0.0
chr2:59812269-59812270,0.75,32.25,0.0,15.75,0.5,0.5,3.75,7.75,0.0,0.5,1.5,0.0,4.25,1.5,1.0,1.0,0.5,0.0,0.0
chr2:59812270-59812271,0.75,32.25,0.0,15.75,0.5,0.5,3.75,7.75,0.0,0.5,1.5,0.0,4.25,1.5,1.0,1.0,0.5,0.0,0.0
chr2:59812277-59812278,0.75,32.25,0.0,15.75,0.5,0.5,3.75,7.75,0.0,0.5,1.5,0.0,4.25,1.5,1.0,1.0,0.5,0.0,0.0
chr2:59812280-59812281,0.75,32.25,0.0,15.75,0.5,0.5,3.75,7.75,0.0,0.5,1.5,0.0,4.25,1.5,1.0,1.0,0.5,0.0,0.0
chr2:59812285-59812286,0.75,32.25,0.0,15.75,0.5,0.5,3.75,7.75,0.0,0.5,1.5,0.0,4.25,1.5,1.0,1.0,0.5,0.0,0.0
chr2:59812294-59812295,0.75,32.25,0.0,15.75,0.5,0.5,3.75,7.75,0.0,0.5,1.5,0.0,4.25,1.5,1.0,1.0,0.5,0.0,0.0
chr2:59812296-59812297,0.795455,32.7955,0.0,15.9773,0.409091,0.545455,3.75,7.70455,0.0,0.590909,1.45455,0.0,4.15909,1.5,1.18182,0.8636360000000001,0.5,0.0,0.0
chr2:59812297-59812298,0.818182,33.0682,0.0,16.0909,0.363636,0.568182,3.75,7.68182,0.0,0.636364,1.43182,0.0,4.11364,1.5,1.27273,0.795455,0.5,0.0,0.0
chr2:59812302-59812303,0.931818,34.4318,0.0,16.6591,0.136364,0.681818,3.75,7.56818,0.0,0.8636360000000001,1.31818,0.0,3.88636,1.5,1.72727,0.454545,0.5,0.0,0.0
chr2:59812304-59812305,0.977273,34.9773,0.0,16.8864,0.0454545,0.727273,3.75,7.52273,0.0,0.954545,1.27273,0.0,3.79545,1.5,1.90909,0.318182,0.5,0.0,0.0
chr2:59812306-59812307,1.0,35.25,0.0,17.0,0.0,0.75,3.75,7.5,0.0,1.0,1.25,0.0,3.75,1.5,2.0,0.25,0.5,0.0,0.0
chr2:59812308-59812309,1.0,35.25,0.0,17.0,0.0,0.75,3.75,7.5,0.0,1.0,1.25,0.0,3.75,1.5,2.0,0.25,0.5,0.0,0.0
chr2:59812309-59812310,1.0,35.25,0.0,17.0,0.0,0.75,3.75,7.5,0.0,1.0,1.25,0.0,3.75,1.5,2.0,0.25,0.5,0.0,0.0
chr2:59812314-59812315,1.0,35.25,0.0,17.0,0.0,0.75,3.75,7.5,0.0,1.0,1.25,0.0,3.75,1.5,2.0,0.25,0.5,0.0,0.0
chr2:59812318-59812319,1.0,35.25,0.0,17.0,0.0,0.75,3.75,7.5,0.0,1.0,1.25,0.0,3.75,1.5,2.0,0.25,0.5,0.0,0.0
chr2:59812325-59812326,1.0,35.25,0.0,17.0,0.0,0.75,3.75,7.5,0.0,1.0,1.25,0.0,3.75,1.5,2.0,0.25,0.5,0.0,0.0
chr2:60386858-60386859,0.75,8.25,0.0,3.25,1.25,1.25,0.75,4.0,0.0,4.75,2.25,0.5,6.75,4.75,2.5,1.0,1.0,1.0,0.0
chr2:60386859-60386860,0.75,8.25,0.0,3.25,1.25,1.25,0.75,4.0,0.0,4.75,2.25,0.5,6.75,4.75,2.5,1.0,1.0,1.0,0.0
chr2:60386860-60386861,0.75,8.25,0.0,3.25,1.25,1.25,0.75,4.0,0.0,4.75,2.25,0.5,6.75,4.75,2.5,1.0,1.0,1.0,0.0
chr2:60386861-60386862,0.75,8.25,0.0,3.25,1.25,1.25,0.75,4.0,0.0,4.75,2.25,0.5,6.75,4.75,2.5,1.0,1.0,1.0,0.0
chr2:60386862-60386863,0.75,8.25,0.0,3.25,1.25,1.25,0.75,4.0,0.0,4.75,2.25,0.5,6.75,4.75,2.5,1.0,1.0,1.0,0.0
chr2:60386865-60386866,0.75,8.25,0.0,3.25,1.25,1.25,0.75,4.0,0.0,4.75,2.25,0.5,6.75,4.75,2.5,1.0,1.0,1.0,0.0
chr2:60386867-60386868,0.75,8.25,0.0,3.25,1.25,1.25,0.75,4.0,0.0,4.75,2.25,0.5,6.75,4.75,2.5,1.0,1.0,1.0,0.0
chr2:60386870-60386871,0.75,8.25,0.0,3.25,1.25,1.25,0.75,4.0,0.0,4.75,2.25,0.5,6.75,4.75,2.5,1.0,1.0,1.0,0.0
chr2:60386874-60386875,0.75,8.25,0.0,3.25,1.25,1.25,0.75,4.0,0.0,4.75,2.25,0.5,6.75,4.75,2.5,1.0,1.0,1.0,0.0
chr2:60386876-60386877,0.75,8.25,0.0,3.25,1.25,1.25,0.75,4.0,0.0,4.75,2.25,0.5,6.75,4.75,2.5,1.0,1.0,1.0,0.0
chr2:60386880-60386881,0.75,8.25,0.0,3.25,1.25,1.25,0.75,4.0,0.0,4.75,2.25,0.5,6.75,4.75,2.5,1.0,1.0,1.0,0.0
chr2:60386881-60386882,0.75,8.25,0.0,3.25,1.25,1.25,0.75,4.0,0.0,4.75,2.25,0.5,6.75,4.75,2.5,1.0,1.0,1.0,0.0
chr2:60386883-60386884,0.75,8.25,0.0,3.25,1.25,1.25,0.75,4.0,0.0,4.75,2.25,0.5,6.75,4.75,2.5,1.0,1.0,1.0,0.0
chr2:60386884-60386885,0.75,8.25,0.0,3.25,1.25,1.25,0.75,4.0,0.0,4.75,2.25,0.5,6.75,4.75,2.5,1.0,1.0,1.0,0.0
chr2:60386925-60386926,1.25,6.25,0.0,2.75,1.25,1.5,0.25,4.25,0.0,5.0,2.25,0.25,7.25,4.0,2.25,1.0,2.0,1.0,0.0
chr2:60386926-60386927,1.25,6.25,0.0,2.75,1.25,1.5,0.25,4.25,0.0,5.0,2.25,0.25,7.25,4.0,2.25,1.0,2.0,1.0,0.0
chr2:60386927-60386928,1.25,6.25,0.0,2.75,1.25,1.5,0.25,4.25,0.0,5.0,2.25,0.25,7.25,4.0,2.25,1.0,2.0,1.0,0.0
chr2:60386928-60386929,1.25,6.25,0.0,2.75,1.25,1.5,0.25,4.25,0.0,5.0,2.25,0.25,7.25,4.0,2.25,1.0,2.0,1.0,0.0
chr2:60386941-60386942,1.25,6.25,0.0,2.75,1.25,1.5,0.25,4.25,0.0,5.0,2.25,0.25,7.25,4.0,2.25,1.0,2.0,1.0,0.0
chr2:60386943-60386944,1.25,6.25,0.0,2.75,1.25,1.5,0.25,4.25,0.0,5.0,2.25,0.25,7.25,4.0,2.25,1.0,2.0,1.0,0.0
chr2:60386947-60386948,1.38636,5.63636,0.0,2.75,1.25,1.43182,0.181818,4.59091,0.0,4.59091,2.31818,0.181818,6.97727,3.52273,1.97727,0.931818,2.0,1.06818,0.0
chr2:60386948-60386949,1.43182,5.43182,0.0,2.75,1.25,1.40909,0.159091,4.70455,0.0,4.45455,2.34091,0.159091,6.886360000000002,3.36364,1.88636,0.909091,2.0,1.09091,0.0
chr2:60386951-60386952,1.56818,4.81818,0.0,2.75,1.25,1.34091,0.0909091,5.04545,0.0,4.04545,2.40909,0.0909091,6.613639999999998,2.88636,1.61364,0.840909,2.0,1.15909,0.0
chr2:60386952-60386953,1.61364,4.61364,0.0,2.75,1.25,1.31818,0.0681818,5.15909,0.0,3.90909,2.43182,0.0681818,6.52273,2.72727,1.52273,0.818182,2.0,1.18182,0.0
chr2:60386953-60386954,1.6590900000000002,4.40909,0.0,2.75,1.25,1.29545,0.0454545,5.27273,0.0,3.77273,2.45455,0.0454545,6.43182,2.56818,1.43182,0.795455,2.0,1.20455,0.0
chr2:60386954-60386955,1.70455,4.20455,0.0,2.75,1.25,1.27273,0.0227273,5.38636,0.0,3.63636,2.47727,0.0227273,6.34091,2.40909,1.34091,0.772727,2.0,1.22727,0.0
chr2:60386955-60386956,1.75,4.0,0.0,2.75,1.25,1.25,0.0,5.5,0.0,3.5,2.5,0.0,6.25,2.25,1.25,0.75,2.0,1.25,0.0
chr2:60386957-60386958,1.75,4.0,0.0,2.75,1.25,1.25,0.0,5.5,0.0,3.5,2.5,0.0,6.25,2.25,1.25,0.75,2.0,1.25,0.0
chr2:60386961-60386962,1.75,4.0,0.0,2.75,1.25,1.25,0.0,5.5,0.0,3.5,2.5,0.0,6.25,2.25,1.25,0.75,2.0,1.25,0.0
chr2:60386964-60386965,1.75,4.0,0.0,2.75,1.25,1.25,0.0,5.5,0.0,3.5,2.5,0.0,6.25,2.25,1.25,0.75,2.0,1.25,0.0
chr2:60386967-60386968,1.75,4.0,0.0,2.75,1.25,1.25,0.0,5.5,0.0,3.5,2.5,0.0,6.25,2.25,1.25,0.75,2.0,1.25,0.0
chr2:60386968-60386969,1.75,4.0,0.0,2.75,1.25,1.25,0.0,5.5,0.0,3.5,2.5,0.0,6.25,2.25,1.25,0.75,2.0,1.25,0.0
chr2:60386970-60386971,1.75,4.0,0.0,2.75,1.25,1.25,0.0,5.5,0.0,3.5,2.5,0.0,6.25,2.25,1.25,0.75,2.0,1.25,0.0
chr2:60386971-60386972,1.75,4.0,0.0,2.75,1.25,1.25,0.0,5.5,0.0,3.5,2.5,0.0,6.25,2.25,1.25,0.75,2.0,1.25,0.0
chr2:60386983-60386984,1.75,4.0,0.0,2.75,1.25,1.25,0.0,5.5,0.0,3.5,2.5,0.0,6.25,2.25,1.25,0.75,2.0,1.25,0.0
chr2:60539936-60539937,1.0,12.75,0.0,3.0,1.25,3.75,4.5,4.5,0.0,9.25,2.25,0.5,2.25,2.5,2.75,2.75,1.5,1.25,7.0
chr2:60539942-60539943,1.0,12.75,0.0,3.0,1.25,3.75,4.5,4.5,0.0,9.25,2.25,0.5,2.25,2.5,2.75,2.75,1.5,1.25,7.0
chr2:60539944-60539945,1.0,12.75,0.0,3.0,1.25,3.75,4.5,4.5,0.0,9.25,2.25,0.5,2.25,2.5,2.75,2.75,1.5,1.25,7.0
chr2:60539945-60539946,1.0,13.1364,0.0,3.04545,1.29545,3.65909,4.5,4.5,0.0,9.31818,2.29545,0.5,2.31818,2.54545,2.81818,2.72727,1.47727,1.34091,7.0
chr2:60539948-60539949,1.0,14.2955,0.0,3.18182,1.43182,3.38636,4.5,4.5,0.0,9.52273,2.43182,0.5,2.52273,2.68182,3.02273,2.65909,1.40909,1.61364,7.0
chr2:60539949-60539950,1.0,14.6818,0.0,3.22727,1.47727,3.29545,4.5,4.5,0.0,9.59091,2.47727,0.5,2.59091,2.72727,3.09091,2.63636,1.38636,1.70455,7.0
chr2:60539950-60539951,1.0,15.0682,0.0,3.27273,1.52273,3.20455,4.5,4.5,0.0,9.65909,2.52273,0.5,2.65909,2.77273,3.15909,2.61364,1.36364,1.79545,7.0
chr2:60539952-60539953,1.0,15.8409,0.0,3.36364,1.61364,3.02273,4.5,4.5,0.0,9.79545,2.61364,0.5,2.79545,2.86364,3.29545,2.56818,1.31818,1.97727,7.0
chr2:60539953-60539954,1.0,16.2273,0.0,3.40909,1.6590900000000002,2.93182,4.5,4.5,0.0,9.86364,2.65909,0.5,2.86364,2.90909,3.36364,2.54545,1.29545,2.06818,7.0
chr2:60539960-60539961,1.0,17.0,0.0,3.5,1.75,2.75,4.5,4.5,0.0,10.0,2.75,0.5,3.0,3.0,3.5,2.5,1.25,2.25,7.0
chr2:60539962-60539963,1.0,17.0,0.0,3.5,1.75,2.75,4.5,4.5,0.0,10.0,2.75,0.5,3.0,3.0,3.5,2.5,1.25,2.25,7.0
chr2:60539968-60539969,1.0,17.0,0.0,3.5,1.75,2.75,4.5,4.5,0.0,10.0,2.75,0.5,3.0,3.0,3.5,2.5,1.25,2.25,7.0
chr2:60539973-60539974,1.0,17.0,0.0,3.5,1.75,2.75,4.5,4.5,0.0,10.0,2.75,0.5,3.0,3.0,3.5,2.5,1.25,2.25,7.0
chr2:60539978-60539979,1.0,17.0,0.0,3.5,1.75,2.75,4.5,4.5,0.0,10.0,2.75,0.5,3.0,3.0,3.5,2.5,1.25,2.25,7.0
chr2:60539981-60539982,1.0,17.0,0.0,3.5,1.75,2.75,4.5,4.5,0.0,10.0,2.75,0.5,3.0,3.0,3.5,2.5,1.25,2.25,7.0
chr2:60539982-60539983,1.0,17.0,0.0,3.5,1.75,2.75,4.5,4.5,0.0,10.0,2.75,0.5,3.0,3.0,3.5,2.5,1.25,2.25,7.0
chr2:60539985-60539986,1.0,17.0,0.0,3.5,1.75,2.75,4.5,4.5,0.0,10.0,2.75,0.5,3.0,3.0,3.5,2.5,1.25,2.25,7.0
chr2:60539987-60539988,1.0,17.0,0.0,3.5,1.75,2.75,4.5,4.5,0.0,10.0,2.75,0.5,3.0,3.0,3.5,2.5,1.25,2.25,7.0
chr2:60539992-60539993,1.0,17.0,0.0,3.5,1.75,2.75,4.5,4.5,0.0,10.0,2.75,0.5,3.0,3.0,3.5,2.5,1.25,2.25,7.0
chr2:60539994-60539995,1.0,17.0,0.0,3.5,1.75,2.75,4.5,4.5,0.0,10.0,2.75,0.5,3.0,3.0,3.5,2.5,1.25,2.25,7.0
chr2:60540000-60540001,0.8636360000000001,17.9545,0.0,3.5,2.15909,1.93182,4.09091,4.22727,0.0,9.31818,2.88636,0.5,3.54545,3.40909,3.63636,2.77273,1.11364,2.79545,7.0
chr2:60540002-60540003,0.818182,18.2727,0.0,3.5,2.29545,1.6590900000000002,3.95455,4.13636,0.0,9.09091,2.93182,0.5,3.72727,3.54545,3.68182,2.86364,1.06818,2.97727,7.0
chr2:60540003-60540004,0.795455,18.4318,0.0,3.5,2.36364,1.52273,3.88636,4.09091,0.0,8.977269999999997,2.95455,0.5,3.81818,3.61364,3.70455,2.90909,1.04545,3.06818,7.0
chr2:60540004-60540005,0.772727,18.5909,0.0,3.5,2.43182,1.38636,3.81818,4.04545,0.0,8.86364,2.97727,0.5,3.90909,3.68182,3.72727,2.95455,1.02273,3.15909,7.0
